locator,scanner_source,scanner_type,scanner_id,last_seen,status,CVE,CVE-title,CVSS,CVSS-Text,CVSS-temporal,CVSS-vector-string,device-id,device-name,device-ip,device-mac,device-custom-name,device-tags,OS,OS-Version,CVE-description,CVE-solution,finding_id,finding_scanner_type,finding_created,finding_severity,risk_score,risk_score_best_achievable
192.168.1.6,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-44695,28/03/2025,open,CVE-2021-44695,Improper Input Validation Vulnerability in Siemens industrial products,4.9,Medium,None,None,9d62b84b-cc6f-49b9-bd41-b4c50a17f23a,plcxb1d0ed,192.168.1.6,"['e0:dc:a0:49:49:76', '10:f9:20:8b:0b:1a', '34:ed:1b:52:95:00', 'f8:b7:e2:b4:ba:23']",None,"IO Module,Controller",None,None,"Affected devices don’t process correctly certain special crafted packets sent to port 102/tcp, which could allow an attacker to cause a denial-of-service in the device.",Please refer to the associated Siemens advisory for specific measures for your device,9d62b84b-cc6f-49b9-bd41-b4c50a17f23a_CVE-2021-44695_28/03/2025,CyberVision,28/03/2025,Medium,82,None
192.168.1.6,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-44693,28/03/2025,open,CVE-2021-44693,Improper Input Validation Vulnerability in Siemens industrial products,4.9,Medium,None,None,9d62b84b-cc6f-49b9-bd41-b4c50a17f23a,plcxb1d0ed,192.168.1.6,"['e0:dc:a0:49:49:76', '10:f9:20:8b:0b:1a', '34:ed:1b:52:95:00', 'f8:b7:e2:b4:ba:23']",None,"IO Module,Controller",None,None,"Affected devices don’t process correctly certain special crafted packets sent to port 102/tcp, which could allow an attacker to cause a denial-of-service in the device.",Please refer to the associated Siemens advisory for specific measures for your device,9d62b84b-cc6f-49b9-bd41-b4c50a17f23a_CVE-2021-44693_28/03/2025,CyberVision,28/03/2025,Medium,82,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2015-2177,28/03/2025,open,CVE-2015-2177,Denial-of-Service Vulnerability in S7-300,7.8,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,A vulnerability could allow attackers to perform a Denial-of-Service attack over the network without prior authentication against S7-300 CPUs under certain conditions. Siemens recommends specific mitigations. Siemens will update this advisory when new information becomes available.,"Siemens recommends the following mitigations: 
- Apply protection-level 3 (Read/Write protection)
- Apply cell protection concept
- Use VPN for protecting network communication between cells
- Apply Defense-in-Depth Siemens will update this advisory when new information becomes available.  

As a general security measure Siemens strongly recommends to keep the firmware up-to-date and to protect network access to the S7-300 CPUs with appropriate mechanisms. It is advised to configure the environment according to our operational guidelines in order to run the devices in a protected IT environment.",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2015-2177_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-18336,28/03/2025,open,CVE-2019-18336,Uncontrolled Resource Consumption Vulnerability in Simatic S7-300 CPUs and SSinumerik Controller over Profinet,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,Successful exploitation of this vulnerability could cause the affected device to go into defect mode resulting in a denial-of-service condition.,"Siemens recommends the following mitigations for affected users: 
SIMATIC S7-300 CPU family: Update to Version 3.X.17",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2019-18336_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-10923,28/03/2025,open,CVE-2019-10923,Denial-of-Service vulnerability in Siemens Industrial Real-Time (IRT) Devices,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,A vulnerability in the affected products could allow an unauthorized attacker with network access toperform a denial-of-service attack resulting in loss of real-time synchronization.,"An attacker sending a specially crafted packet could break the real-time synchronization of the affected installation, which may cause a denial-of-service condition.",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2019-10923_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2018-16561,28/03/2025,open,CVE-2018-16561,Denial-of-Service Vulnerability in SIMATIC S7-300 CPU,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,"Successful exploitation of this vulnerability could crash the device being accessed, resulting in a denial-of-service condition.","Siemens recommends users update to Version 3.X.16, which can be downloaded from the following link:

https://support.industry.siemens.com/cs/ww/en/ps/13752/dl

Siemens has identified the following specific workarounds and mitigations users can apply to reduce the risk:

    Siemens recommends operating the devices only within trusted networks",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2018-16561_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-6568,28/03/2025,open,CVE-2019-6568,Denial Of Service Vulnerability in Webserver of Industrial Products - Siemens,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,"A vulnerability has been identified in CP1604 (All versions), CP1616 (All versions), SIAMTIC RF185C (All versions), SIMATIC CP343-1 Advanced (All versions), SIMATIC CP443-1 (All versions), SIMATIC CP443-1 Advanced (All versions), SIMATIC CP443-1 OPC UA (All versions), SIMATIC ET 200 SP Open Controller CPU 1515SP PC (All versions < V2.1.6), SIMATIC ET 200 SP Open Controller CPU 1515SP PC2 (All versions), SIMATIC HMI Comfort Outdoor Panels 7"" & 15"" (All versions), SIMATIC HMI Comfort Panels 4"" - 22"" (All versions), SIMATIC HMI KTP Mobile Panels KTP400F, KTP700, KTP700F, KTP900 und KTP900F (All versions), SIMATIC IPC DiagMonitor (All versions), SIMATIC RF181-EIP (All versions), SIMATIC RF182C (All versions), SIMATIC RF186C (All versions), SIMATIC RF188C (All versions), SIMATIC RF600R (All versions), SIMATIC S7-1500 CPU family (All versions), SIMATIC S7-1500 Software Controller (All versions), SIMATIC S7-300 CPU family (All versions < V3.X.16), SIMATIC S7-400 PN (incl. F) V6 and below (All versions), SIMATIC S7-400 PN/DP V7 (incl. F) (All versions), SIMATIC S7-PLCSIM Advanced (All versions), SIMATIC Teleservice Adapter IE Advanced (All versions), SIMATIC Teleservice Adapter IE Basic (All versions), SIMATIC Teleservice Adapter IE Standard (All versions), SIMATIC WinAC RTX 2010 (All versions), SIMATIC WinCC Runtime Advanced (All versions), SIMOCODE pro V EIP (All versions), SIMOCODE pro V PN (All versions), SINAMICS G130 V4.6 (All versions), SINAMICS G130 V4.7 (All versions), SINAMICS G130 V4.7 SP1 (All versions), SINAMICS G130 V4.8 (All versions < V4.8 HF6), SINAMICS G130 V5.1 (All versions), SINAMICS G130 V5.1 SP1 (All versions < V5.1 SP1 HF4), SINAMICS G150 V4.6 (All versions), SINAMICS G150 V4.7 (All versions), SINAMICS G150 V4.7 SP1 (All versions), SINAMICS G150 V4.8 (All versions < V4.8 HF6), SINAMICS G150 V5.1 (All versions), SINAMICS G150 V5.1 SP1 (All versions < V5.1 SP1 HF4), SINAMICS S120 V4.6 (All versions), SINAMICS S120 V4.7 (All versions), SINAMICS S120 V4.7 SP1 (All versions), SINAMICS S120 V4.8 (All versions < V4.8 HF6), SINAMICS S120 V5.1 (All versions), SINAMICS S120 V5.1 SP1 (All versions < V5.1 SP1 HF4), SINAMICS S150 V4.6 (All versions), SINAMICS S150 V4.7 (All versions), SINAMICS S150 V4.7 SP1 (All versions), SINAMICS S150 V4.8 (All versions < V4.8 HF6), SINAMICS S150 V5.1 (All versions), SINAMICS S150 V5.1 SP1 (All versions < V5.1 SP1 HF4), SINAMICS S210 V5.1 (All versions), SINAMICS S210 V5.1 SP1 (All versions), SITOP Manager (All versions), SITOP PSU8600 (All versions), SITOP UPS1600 (All versions), TIM 1531 IRC (All versions). The webserver of the affected devices contains a vulnerability that may lead to a denial-of-service condition. An attacker may cause a denial-of-service situation which leads to a restart of the webserver of the affected device. The security vulnerability could be exploited by an attacker with network access to the affected systems. Successful exploitation requires no system privileges and no user interaction. An attacker could use the vulnerability to compromise availability of the device. At the time of advisory publication no public exploitation of this security vulnerability was known.",The linked advisory has identified multiple workarounds or update for the impacted products.,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2019-6568_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-19300,28/03/2025,open,CVE-2019-19300,Segment Smack in Interniche IP-Stack based Industrial Devices,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,The Interniche-based TCP Stack can be forced to make very expensive calls for every incoming packet which can lead to a denial of service.,"As a general security measure, Siemens strongly recommends to protect network access to devices with appropriate mechanisms. In order to operate the devices in a protected IT environment, Siemens recommends to configure the environment according to Siemens’ operational guidelines for Industrial Security (Download: https://www.siemens.com/cert/operational-guidelines-industrial-security), and tofollow the recommendations in the product manuals",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2019-19300_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2016-9158,28/03/2025,open,CVE-2016-9158,SIMATIC S7-300 and S7-400 CPUs Denial of Service and Information Disclosure Vulnerabilities,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,Successful exploitation of these vulnerabilities could lead to a denial-of-service condition or result in credential disclosure.,Siemens provides firmware version V3.X.14 for S7-300 CPUs that resolves CVE-2016-9158.,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2016-9158_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-10936,28/03/2025,open,CVE-2019-10936,Denial-of-Service Vulnerability in Profinet Devices,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,A vulnerability in affected devices could allow an attacker to perform a denial-of-service attack if a large amount of specially crafted UDP packets are sent to the device.,"Siemens has released updates for several affected products, and recommends that customers update to the new version.

Siemens has identified the following specific workarounds and mitigations that customers can apply to reduce the risk:

•  Restrict network access to affected devices.",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2019-10936_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-12741,28/03/2025,open,CVE-2017-12741,Multiple Siemens Products CVE-2017-12741 Denial of Service Vulnerability,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,Several industrial products are affected by a vulnerability that could allow remote attackers to conduct a Denial-of-Service (DoS) attack.,"Siemens has released updates for several affected products, and recommends that customers update to the new version. Siemens is preparing further updates and recommends specific countermeasures until patches are available.",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2017-12741_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-13940,28/03/2025,open,CVE-2019-13940,Uncontrolled Resource Consumption Vulnerability in Siemens SIMATIC S7,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,Successful exploitation of this vulnerability could allow remote attackers to perform a denial-of-service attack by sending a specially crafted HTTP request to the web server of an affected device.,"Siemens has identified the following specific workarounds and mitigations users can apply to reduce the risk:
- Restrict access to the device to the internal or VPN network. Further, if possible, restrict access to the web server (80/TCP, 443/TCP) to trusted IP addresses.
- If possible, disable the integrated web server. The web server is disabled in the default settings and its use is optional.
- For SIMATIC S7-1200 CPU family (including SIPLUS variants) Siemens recommends affected users update to v4.1 or any later version.",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2019-13940_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-25622,28/03/2025,open,CVE-2022-25622,Denial of Service Vulnerability in PROFINET Stack Integrated on Interniche Stack,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,"The PROFINET (PNIO) stack, when integrated with the Interniche IP stack, contains a vulnerability that could allow an attacker to cause a denial of service condition on affected industrial products.",Currently no fix is available. See recommendations from the associated Siemens advisory.,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2022-25622_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2020-15783,28/03/2025,open,CVE-2020-15783,Uncontrolled Resource Consumption in Siemens SIMATIC S7-300 CPUs and SINUMERIK Controller,7.5,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,Sending multiple specially crafted packets to the affected devices could cause a Denial-of-Service onport 102. A cold restart is required to recover the service.,"Siemens has identified the following specific workarounds and mitigations that customers can apply to reduce the risk:

•  Protect network access to port 102/tcp of affected devices.",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2020-15783_28/03/2025,CyberVision,28/03/2025,High,72,None
192.168.0.1,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2023-0286,28/03/2025,open,CVE-2023-0286,Access of Resource Using Incompatible Type ('Type Confusion') Vulnerability in Hitachi Energy's RTU500 Series Product,7.4,High,None,None,a87f45fd-d0d1-4bed-8cdd-f43a9d54470f,SIMATIC 300(1),192.168.0.1,['00:0e:8c:84:5b:a6'],None,"Controller,Read Var",None,None,"Successful exploitation of these vulnerabilities could allow an attacker to crash the device being accessed or cause a denial-of-service condition. There is a type-confusion vulnerability affecting X.400 address processing within an X.509 GeneralName. This vulnerability could allow an attacker to pass arbitrary pointers to a memcmp call, enabling access to read memory contents or cause a denial-of-service condition.X.400 addresses parsed as an ASN1_STRING while the public structure definition for GENERAL_NAME incorrectly specifies the x400Address field type as ASN1_TYPE.","RTU500 series CMU Firmware version 12.0.1 - 12.0.14: Update to CMU Firmware version 12.0.15* (Planned Update)
RTU500 series CMU Firmware version 12.2.1 - 12.2.11: Update to CMU Firmware version 12.2.12* (Planned Update)
RTU500 series CMU Firmware version 12.4.1 - 12.4.11: Update to CMU Firmware version 12.4.12* (Planned Update)
RTU500 series CMU Firmware version 12.6.1 - 12.6.8: Update to CMU Firmware version 12.6.9
RTU500 series CMU Firmware version 12.7.1 - 12.7.5: Update to CMU Firmware version 12.7.6
RTU500 series CMU Firmware version 13.2.1 - 13.2.5: Update to CMU Firmware version 13.2.6
RTU500 series CMU Firmware version 13.3.1 - 13.3.3: Update to CMU Firmware version 13.3.4* (Planned Update)
RTU500 series CMU Firmware version 13.4.1: Update to CMU Firmware version 13.4.2
Until the updates are made available, Hitachi Energy recommends the following general mitigation factors/workarounds for the products with RTU500 series CMU Firmware versions 12.0.1 � 12.0.15, 12.2.1 � 12.2.12, 12.4.1 � 12.4.12, 12.6.1 � 12.6.9, 12.7.1 � 12.7.6, 13.2.1 � 13.2.6, 13.3.1 � 13.3.3, 13.4.2 to address the vulnerabilities CVE-2023-0286 and CVE-2022-4304:
",a87f45fd-d0d1-4bed-8cdd-f43a9d54470f_CVE-2023-0286_28/03/2025,CyberVision,28/03/2025,High,72,None
